ticker,issuer,trade_date,filing_date,entry_day,exit_day,ret_3m,ew_3m,excess_3m,value,n_insiders,accession
AFL,AFLAC INC,2020-03-23,2020-03-24,2020-03-25,2020-06-25,0.1940,0.2741,-0.0801,657250,1,0000004977-20-000048
ORCL,ORACLE CORP,2020-03-26,2020-03-26,2020-03-27,2020-06-29,0.1100,0.1501,-0.0401,971800,1,0001127602-20-011994
GM,General Motors Co,2020-03-25,2020-03-27,2020-03-30,2020-06-30,0.1246,0.2182,-0.0936,514528,1,0001467858-20-000057
MGM,MGM Resorts International,2020-03-30,2020-03-31,2020-04-01,2020-07-01,0.5397,0.2298,0.3099,3923600,1,0001127602-20-012213
BAX,BAXTER INTERNATIONAL INC,2020-03-30,2020-04-01,2020-04-02,2020-07-02,0.1216,0.2983,-0.1767,803818,1,0001500332-20-000003
UNP,UNION PACIFIC CORP,2020-03-31,2020-04-02,2020-04-03,2020-07-06,0.2213,0.2899,-0.0687,2073000,1,0000100885-20-000114
EQIX,EQUINIX INC,2020-04-03,2020-04-06,2020-04-07,2020-07-07,0.0625,0.2236,-0.1611,3161100,1,0001645635-20-000048
CCL,CARNIVAL CORP,2020-04-06,2020-04-07,2020-04-08,2020-07-08,0.2251,0.1873,0.0378,10000000,1,0001127602-20-013347
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2020-04-13,2020-04-15,2020-04-16,2020-07-16,-0.0694,0.1924,-0.2619,600864,1,0001209191-20-024536
JPM,JPMORGAN CHASE & CO,2020-04-16,2020-04-16,2020-04-17,2020-07-17,0.0975,0.1973,-0.0997,6599250,1,0001225208-20-006522
KEY,KEYCORP /NEW/,2020-04-17,2020-04-17,2020-04-20,2020-07-20,0.1433,0.1503,-0.0070,1036000,1,0001799551-20-000040
MS,MORGAN STANLEY,2020-04-17,2020-04-20,2020-04-21,2020-07-21,0.4091,0.1705,0.2386,734920,1,0001209191-20-025081
DRI,DARDEN RESTAURANTS INC,2020-04-23,2020-04-23,2020-04-24,2020-07-24,0.1241,0.1993,-0.0752,749970,1,0001225208-20-006670
HAL,HALLIBURTON CO,2020-04-23,2020-04-23,2020-04-24,2020-07-24,0.6012,0.1993,0.4019,3038000,1,0000045012-20-000054
T,AT&T INC.,2020-04-22,2020-04-23,2020-04-24,2020-07-24,0.0304,0.1993,-0.1689,1057680,1,0001127602-20-014358
DAL,"DELTA AIR LINES, INC.",2020-04-23,2020-04-27,2020-04-28,2020-07-28,0.1022,0.1465,-0.0443,559594,1,0001683168-20-001295
F,FORD MOTOR CO,2020-04-30,2020-05-04,2020-05-05,2020-08-05,0.3747,0.1701,0.2046,1000094,1,0001209191-20-026661
BXP,BOSTON PROPERTIES INC,2020-05-04,2020-05-05,2020-05-06,2020-08-06,-0.0031,0.1734,-0.1765,980540,1,0001246991-20-000156
CB,Chubb Ltd,2020-05-01,2020-05-05,2020-05-06,2020-08-06,0.2470,0.1734,0.0736,998400,1,0001209191-20-026964
ITW,ILLINOIS TOOL WORKS INC,2020-05-06,2020-05-08,2020-05-11,2020-08-11,0.2427,0.1645,0.0782,998046,1,0001307581-20-000002
TDG,TransDigm Group INC,2020-05-08,2020-05-08,2020-05-11,2020-08-11,0.4245,0.1645,0.2600,692900,1,0001209191-20-027857
HOG,"HARLEY-DAVIDSON, INC.",2020-05-08,2020-05-12,2020-05-13,2020-08-13,0.3836,0.2159,0.1676,2080291,1,0001225208-20-007513
FTV,Fortive Corp,2020-05-13,2020-05-13,2020-05-14,2020-08-14,0.3710,0.2459,0.1251,1104400,1,0001659166-20-000080
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,2020-05-13,2020-05-14,2020-05-15,2020-08-17,0.3571,0.2305,0.1265,503100,1,0001209191-20-029030
ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",2020-05-13,2020-05-14,2020-05-15,2020-08-17,0.2597,0.2305,0.0292,1057200,1,0000109380-20-000176
AON,Aon plc,2020-05-13,2020-05-15,2020-05-18,2020-08-18,0.0052,0.2278,-0.2226,13650000,1,0001209191-20-029768
AES,AES CORP,2020-05-15,2020-05-19,2020-05-20,2020-08-20,0.3417,0.1692,0.1725,5835000,1,0001418812-20-000042
CARR,Carrier Global Corp,2020-05-18,2020-05-19,2020-05-20,2020-08-20,0.6039,0.1692,0.4347,610400,1,0001225208-20-008006
SYY,SYSCO CORP,2020-05-15,2020-05-19,2020-05-20,2020-08-20,0.1012,0.1692,-0.0680,33822889,1,0001209191-20-030700
RCL,ROYAL CARIBBEAN CRUISES LTD,2020-05-26,2020-05-27,2020-05-28,2020-08-28,0.2689,0.1046,0.1643,972600,1,0001567619-20-011237
DHR,DANAHER CORP /DE/,2020-05-29,2020-06-02,2020-06-03,2020-09-03,0.2490,0.1148,0.1342,23291085,1,0000899243-20-014911
HPQ,HP INC,2020-05-29,2020-06-02,2020-06-03,2020-09-03,0.2299,0.1148,0.1151,747500,1,0001562180-20-004097
UPS,UNITED PARCEL SERVICE INC,2020-05-29,2020-06-02,2020-06-03,2020-09-03,0.5917,0.1148,0.4769,1003233,1,0001225208-20-008449
AAP,ADVANCE AUTO PARTS INC,2020-06-15,2020-06-16,2020-06-17,2020-09-17,0.0621,0.0697,-0.0076,991707,1,0001158449-20-000171
CI,Cigna Corp,2020-06-15,2020-06-16,2020-06-17,2020-09-17,-0.1398,0.0697,-0.2095,1023040,1,0001225208-20-009042
PFG,PRINCIPAL FINANCIAL GROUP INC,2020-06-26,2020-06-30,2020-07-01,2020-10-01,-0.0242,0.0709,-0.0951,999823,1,0001126328-20-000152
TMUS,"T-Mobile US, Inc.",2020-06-26,2020-06-30,2020-07-01,2020-10-01,0.0882,0.0709,0.0173,36050000,1,0001140361-20-015223
EMR,EMERSON ELECTRIC CO,2008-03-11,2020-07-21,2020-07-22,2020-10-22,0.1026,0.0634,0.0392,50000000,1,0000940911-20-000029
T,AT&T INC.,2020-07-23,2020-07-27,2020-07-28,2020-10-28,-0.0651,0.0400,-0.1052,2969000,1,0001127602-20-022122
KMI,"KINDER MORGAN, INC.",2020-07-28,2020-07-29,2020-07-30,2020-10-30,-0.1461,0.0083,-0.1544,4242000,1,0001506307-20-000068
FFIV,"F5 NETWORKS, INC.",2020-07-30,2020-08-03,2020-08-04,2020-11-04,-0.0194,0.0597,-0.0791,1100351,1,0001209191-20-044460
IQV,IQVIA HOLDINGS INC.,2020-08-04,2020-08-05,2020-08-06,2020-11-06,0.0683,0.0684,-0.0002,1599400,1,0001478242-20-000058
EXPE,"Expedia Group, Inc.",2020-08-07,2020-08-10,2020-08-11,2020-11-11,0.3733,0.0971,0.2762,1000974,1,0001225208-20-010459
PFE,PFIZER INC,2020-08-06,2020-08-10,2020-08-11,2020-11-11,0.0187,0.0971,-0.0784,501085,1,0001225208-20-010436
BKR,Baker Hughes Co,2020-09-02,2020-09-02,2020-09-03,2020-12-03,0.3814,0.1071,0.2744,1006403,1,0001701605-20-000079
IVZ,Invesco Ltd.,2020-09-01,2020-09-02,2020-09-03,2020-12-03,0.5333,0.1071,0.4263,3001237,1,0001209191-20-049105
COTY,COTY INC.,2020-09-01,2020-09-03,2020-09-04,2020-12-04,1.0400,0.1381,0.9019,1032000,1,0001024305-20-000085
PSA,Public Storage,2020-09-10,2020-09-14,2020-09-15,2020-12-15,0.0060,0.1377,-0.1317,8059971,1,0001567619-20-016672
TDG,TransDigm Group INC,2020-09-14,2020-09-16,2020-09-17,2020-12-17,0.1516,0.1447,0.0069,67697787,1,0000919574-20-005881
AVGO,Broadcom Inc.,2020-09-18,2020-09-21,2020-09-22,2020-12-22,0.2137,0.1902,0.0235,36773923,1,0001104659-20-107002
CBOE,"Cboe Global Markets, Inc.",2020-09-14,2020-10-21,2020-10-22,2021-01-22,0.1990,0.1859,0.0131,894200,1,0001179110-20-010625
CCI,CROWN CASTLE INTERNATIONAL CORP,2020-10-27,2020-10-28,2020-10-29,2021-01-29,-0.0085,0.2210,-0.2295,1297560,1,0001051470-20-000158
IBM,INTERNATIONAL BUSINESS MACHINES CORP,2020-10-27,2020-10-28,2020-10-29,2021-01-29,0.1372,0.2210,-0.0838,553750,1,0001562180-20-006439
RTX,RAYTHEON TECHNOLOGIES CORP,2020-10-28,2020-10-30,2020-11-02,2021-02-02,0.2304,0.2029,0.0274,3015100,1,0001225208-20-012818
AON,Aon plc,2020-11-05,2020-11-09,2020-11-10,2021-02-10,0.1820,0.1313,0.0507,1865526,1,0001209191-20-057494
KHC,Kraft Heinz Co,2020-11-09,2020-11-09,2020-11-10,2021-02-10,0.1420,0.1313,0.0107,420742190,1,0001637459-20-000161
VRTX,VERTEX PHARMACEUTICALS INC / MA,2020-11-10,2020-11-12,2020-11-13,2021-02-16,-0.0382,0.1533,-0.1914,3260465,1,0001209191-20-057828
MS,MORGAN STANLEY,2020-11-12,2020-11-16,2020-11-17,2021-02-17,0.3108,0.1057,0.2052,1385000,1,0001209191-20-058476
DHR,DANAHER CORP /DE/,2020-11-19,2020-11-23,2020-11-24,2021-02-24,0.0105,0.1133,-0.1028,6056934,1,0000899243-20-031970
BIIB,BIOGEN INC.,2020-11-30,2020-12-01,2020-12-02,2021-03-02,0.1058,0.1057,0.0001,748061,1,0001127602-20-030238
NTAP,"NetApp, Inc.",2020-12-17,2020-12-21,2020-12-22,2021-03-22,0.0749,0.1196,-0.0446,958350,1,0001614094-20-000079
JKHY,HENRY JACK & ASSOCIATES INC,2020-12-22,2020-12-22,2020-12-23,2021-03-23,-0.0462,0.1252,-0.1715,1391498,1,0000779152-20-000123
IQV,IQVIA HOLDINGS INC.,2020-12-23,2020-12-28,2020-12-29,2021-03-29,0.0763,0.1293,-0.0530,11227654,1,0001478242-20-000082
INTC,INTEL CORP,2021-01-25,2021-01-27,2021-01-28,2021-04-28,0.0562,0.1709,-0.1147,1514008,1,0001127602-21-002713
TDY,TELEDYNE TECHNOLOGIES INC,2021-01-29,2021-01-29,2021-02-01,2021-05-03,0.2254,0.1783,0.0471,3660462,1,0001094285-21-000042
TXN,TEXAS INSTRUMENTS INC,2021-01-28,2021-02-01,2021-02-02,2021-05-03,0.0546,0.1630,-0.1085,997287,1,0001127602-21-003344
ELV,"Anthem, Inc.",2021-02-04,2021-02-08,2021-02-09,2021-05-10,0.3883,0.1363,0.2520,503251,1,0001156039-21-000008
FISV,FISERV INC,2021-02-16,2021-02-17,2021-02-18,2021-05-18,0.0162,0.1165,-0.1002,1010009,1,0001209191-21-011393
INCY,INCYTE CORP,2021-02-23,2021-02-23,2021-02-24,2021-05-24,0.0478,0.1040,-0.0561,1000007,1,0001209191-21-013261
ZTS,Zoetis Inc.,2021-02-19,2021-02-23,2021-02-24,2021-05-24,0.1000,0.1040,-0.0039,1249931,1,0001555280-21-000150
DD,"DuPont de Nemours, Inc.",2021-02-22,2021-02-24,2021-02-25,2021-05-25,0.1884,0.0951,0.0933,524550,1,0001666700-21-000011
CCI,CROWN CASTLE INTERNATIONAL CORP,2021-02-26,2021-03-02,2021-03-03,2021-06-03,0.2811,0.1200,0.1611,1227629,1,0001051470-21-000098
DHR,DANAHER CORP /DE/,2021-02-26,2021-03-02,2021-03-03,2021-06-03,0.0728,0.1200,-0.0472,1262946,1,0000899243-21-008992
LOW,LOWES COMPANIES INC,2021-02-26,2021-03-02,2021-03-03,2021-06-03,0.1749,0.1200,0.0549,996766,1,0000060667-21-000022
XOM,EXXON MOBIL CORP,2021-03-01,2021-03-02,2021-03-03,2021-06-03,0.0888,0.1200,-0.0312,1429000,1,0001127602-21-008874
CNP,CENTERPOINT ENERGY INC,2021-03-01,2021-03-03,2021-03-04,2021-06-04,0.2956,0.1245,0.1711,992000,1,0001209191-21-017383
WBD,"Discovery, Inc.",2021-03-02,2021-03-03,2021-03-04,2021-06-04,-0.4870,0.1245,-0.6115,1940000,1,0001437107-21-000049
D,"DOMINION ENERGY, INC",2021-03-03,2021-03-04,2021-03-05,2021-06-07,0.1253,0.1464,-0.0212,1000070,1,0001225208-21-004673
EVRG,"Evergy, Inc.",2021-03-03,2021-03-04,2021-03-05,2021-06-07,0.1618,0.1464,0.0153,529200,1,0001127602-21-009327
TDY,TELEDYNE TECHNOLOGIES INC,2021-03-04,2021-03-04,2021-03-05,2021-06-07,0.1306,0.1464,-0.0159,3615404,1,0001094285-21-000068
XRAY,DENTSPLY SIRONA Inc.,2021-03-04,2021-03-05,2021-03-08,2021-06-08,0.0913,0.1184,-0.0271,528750,1,0001127602-21-009530
NWS,NEWS CORP,2021-03-05,2021-03-08,2021-03-09,2021-06-09,0.0710,0.1137,-0.0427,12045000,1,0001567619-21-005810
NTAP,"NetApp, Inc.",2021-03-05,2021-03-09,2021-03-10,2021-06-10,0.2704,0.1048,0.1657,500499,1,0001614094-21-000021
PH,PARKER HANNIFIN CORP,2021-03-08,2021-03-09,2021-03-10,2021-06-10,0.0364,0.1048,-0.0683,1169298,1,0000076334-21-000034
WMT,Walmart Inc.,2021-03-08,2021-03-10,2021-03-11,2021-06-11,0.0601,0.0951,-0.0350,1001392,1,0001127602-21-010121
MSFT,MICROSOFT CORP,2021-03-10,2021-03-11,2021-03-12,2021-06-14,0.1046,0.0917,0.0129,1018240,1,0001062993-21-002647
ORCL,ORACLE CORP,2021-03-16,2021-03-17,2021-03-18,2021-06-18,0.1619,0.0574,0.1045,688949,1,0001127602-21-011151
EVRG,"Evergy, Inc.",2021-04-14,2021-04-14,2021-04-15,2021-07-15,0.0211,0.0427,-0.0215,113177322,1,0001127602-21-013722
CMG,CHIPOTLE MEXICAN GRILL INC,2021-04-23,2021-04-27,2021-04-28,2021-07-28,0.2359,0.0294,0.2065,999405,1,0001127602-21-014515
APH,AMPHENOL CORP /DE/,2021-05-04,2021-05-04,2021-05-05,2021-08-05,0.1086,0.0263,0.0823,1318400,1,0001127602-21-015336
CNP,CENTERPOINT ENERGY INC,2021-05-13,2021-05-13,2021-05-14,2021-08-16,0.0968,0.0540,0.0427,1179000,1,0001209191-21-032433
T,AT&T INC.,2021-05-19,2021-05-21,2021-05-24,2021-08-24,-0.0615,0.0380,-0.0995,997229,1,0001127602-21-017803
J,JACOBS ENGINEERING GROUP INC /DE/,2021-05-26,2021-05-28,2021-06-01,2021-09-01,-0.0551,0.0381,-0.0932,1402200,1,0001209191-21-036420
NSC,NORFOLK SOUTHERN CORP,2021-06-01,2021-06-02,2021-06-03,2021-09-03,-0.0872,0.0398,-0.1270,664322,1,0001225208-21-008751
MS,MORGAN STANLEY,2020-04-17,2021-06-03,2021-06-04,2021-09-07,0.1170,0.0380,0.0790,1119110,1,0001209191-21-037837
ROP,ROPER TECHNOLOGIES INC,2021-06-10,2021-06-11,2021-06-14,2021-09-14,0.0277,0.0180,0.0097,906500,1,0001209191-21-039792
CCI,CROWN CASTLE INTERNATIONAL CORP,2021-07-26,2021-07-28,2021-07-29,2021-10-29,-0.0623,0.0414,-0.1037,2144884,1,0001051470-21-000157
ADM,Archer-Daniels-Midland Co,2021-07-29,2021-07-29,2021-07-30,2021-11-01,0.0857,0.0317,0.0540,999677,1,0001225208-21-010929
VRTX,VERTEX PHARMACEUTICALS INC / MA,2021-08-02,2021-08-04,2021-08-05,2021-11-05,-0.0325,0.0543,-0.0868,2968650,1,0001209191-21-049602
AON,Aon plc,2021-08-04,2021-08-09,2021-08-10,2021-11-10,0.1223,0.0533,0.0690,2639572,1,0001209191-21-050308
GPN,GLOBAL PAYMENTS INC,2021-08-05,2021-08-09,2021-08-10,2021-11-10,-0.2344,0.0533,-0.2878,500437,1,0001127602-21-023300
COP,CONOCOPHILLIPS,2021-08-09,2021-08-10,2021-08-11,2021-11-11,0.3079,0.0422,0.2658,1248750,1,0001209191-21-050547
OXY,OCCIDENTAL PETROLEUM CORP /DE/,2021-08-09,2021-08-10,2021-08-11,2021-11-11,0.2177,0.0422,0.1756,515200,1,0001567619-21-014951
FISV,FISERV INC,2021-08-11,2021-08-12,2021-08-13,2021-11-15,-0.0976,0.0428,-0.1404,1391000,1,0001209191-21-051108
RL,RALPH LAUREN CORP,2021-08-18,2021-08-19,2021-08-20,2021-11-22,0.0614,0.0534,0.0080,990360,1,0000950142-21-002681
CMG,CHIPOTLE MEXICAN GRILL INC,2021-09-03,2021-09-08,2021-09-09,2021-12-09,-0.0882,0.0352,-0.1233,78710345,1,0000899243-21-035335
TDG,TransDigm Group INC,2021-09-07,2021-09-09,2021-09-10,2021-12-10,0.0166,0.0302,-0.0136,502513,1,0001209191-21-055241
TDY,TELEDYNE TECHNOLOGIES INC,2021-09-13,2021-09-13,2021-09-14,2021-12-14,-0.0061,0.0320,-0.0382,639000,1,0001094285-21-000150
EVRG,"Evergy, Inc.",2021-09-23,2021-09-23,2021-09-24,2021-12-27,0.0480,0.0498,-0.0018,501401,1,0001127602-21-025720
ADI,ANALOG DEVICES INC,2021-10-06,2021-10-07,2021-10-08,2022-01-10,0.0016,0.0623,-0.0606,1319997,1,0000006281-21-000265
TFC,TRUIST FINANCIAL CORP,2021-10-18,2021-10-20,2021-10-21,2022-01-21,-0.0064,-0.0105,0.0041,4143950,1,0001664272-21-000190
INTC,INTEL CORP,2021-10-25,2021-10-26,2021-10-27,2022-01-27,0.0373,-0.0391,0.0764,995200,1,0001127602-21-027639
FISV,FISERV INC,2021-11-01,2021-11-03,2021-11-04,2022-02-04,0.0195,-0.0252,0.0447,1559795,1,0001209191-21-062682
APD,AIR PRODUCTS & CHEMICALS INC /DE/,2021-11-05,2021-11-05,2021-11-08,2022-02-08,-0.1825,-0.0316,-0.1509,500284,1,0001225208-21-013620
WEC,"WEC ENERGY GROUP, INC.",2021-11-04,2021-11-08,2021-11-09,2022-02-09,0.0712,-0.0237,0.0949,536820,1,0000107815-21-000275
EVRG,"Evergy, Inc.",2021-11-05,2021-11-09,2021-11-10,2022-02-10,0.0136,-0.0062,0.0199,1370388,1,0001127602-21-028733
NOW,"ServiceNow, Inc.",2021-11-08,2021-11-10,2021-11-11,2022-02-11,-0.1122,-0.0170,-0.0952,1987193,1,0001373715-21-000317
T,AT&T INC.,2021-11-08,2021-11-10,2021-11-11,2022-02-11,-0.0025,-0.0170,0.0144,2504000,1,0001127602-21-028805
BALL,BALL Corp,2021-11-09,2021-11-12,2021-11-15,2022-02-15,-0.0021,-0.0452,0.0432,912600,1,0000009389-21-000195
ITW,ILLINOIS TOOL WORKS INC,2021-11-10,2021-11-15,2021-11-16,2022-02-16,-0.0832,-0.0316,-0.0516,2352892,1,0001673525-21-000003
BSX,BOSTON SCIENTIFIC CORP,2021-11-15,2021-11-16,2021-11-17,2022-02-17,0.0473,-0.0304,0.0777,1049500,1,0001225208-21-013899
PYPL,"PayPal Holdings, Inc.",2021-11-09,2021-11-17,2021-11-18,2022-02-18,-0.4879,-0.0433,-0.4446,1999228,1,0001633917-21-000181
EOG,EOG RESOURCES INC,2021-11-26,2021-11-29,2021-11-30,2022-02-28,0.2915,-0.0155,0.3069,4300000,1,0001827021-21-000001
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,2021-11-30,2021-12-02,2021-12-03,2022-03-03,0.0226,-0.0035,0.0261,1008260,1,0001209191-21-067516
XRAY,DENTSPLY SIRONA Inc.,2021-12-01,2021-12-02,2021-12-03,2022-03-03,0.0447,-0.0035,0.0482,995600,1,0001127602-21-030042
BBY,BEST BUY CO INC,2021-12-03,2021-12-03,2021-12-06,2022-03-07,-0.0092,-0.0097,0.0005,2089400,1,0001225208-21-014468
MRSH,"MARSH & MCLENNAN COMPANIES, INC.",2021-12-03,2021-12-07,2021-12-08,2022-03-08,-0.1224,-0.0701,-0.0523,837300,1,0001127602-21-030457
EVRG,"Evergy, Inc.",2021-12-08,2021-12-09,2021-12-10,2022-03-10,-0.0533,-0.0490,-0.0043,903402,1,0001127602-21-030645
F,FORD MOTOR CO,2021-12-10,2021-12-14,2021-12-15,2022-03-15,-0.2070,-0.0595,-0.1476,8505750,1,0001209191-21-069456
INCY,INCYTE CORP,2021-12-15,2021-12-17,2021-12-20,2022-03-21,0.0232,-0.0018,0.0250,115556256,1,0001415889-21-006085
MDT,Medtronic plc,2021-12-16,2021-12-17,2021-12-20,2022-03-21,0.0982,-0.0018,0.1000,517333,1,0001127602-21-031417
IQV,IQVIA HOLDINGS INC.,2021-12-22,2021-12-23,2021-12-27,2022-03-28,-0.1983,-0.0119,-0.1864,2729300,1,0001478242-21-000064
SPG,SIMON PROPERTY GROUP INC /DE/,2021-05-21,2022-01-04,2022-01-05,2022-04-05,-0.1687,-0.0338,-0.1350,996332,1,0001179110-22-000173
ORCL,ORACLE CORP,2022-01-20,2022-01-21,2022-01-24,2022-04-25,-0.0581,-0.0004,-0.0577,1256445,1,0001127602-22-001927
NFLX,NETFLIX INC,2022-01-27,2022-01-28,2022-01-31,2022-05-02,-0.5231,-0.0321,-0.4910,20001539,1,0001065280-22-000038
VZ,VERIZON COMMUNICATIONS INC,2022-01-26,2022-01-28,2022-01-31,2022-05-02,-0.1036,-0.0321,-0.0716,998450,1,0001062993-22-001730
NEE,NEXTERA ENERGY INC,2022-01-28,2022-01-31,2022-02-01,2022-05-02,-0.0839,-0.0488,-0.0351,502810,1,0001062993-22-001870
MSFT,MICROSOFT CORP,2022-01-28,2022-02-01,2022-02-02,2022-05-02,-0.1012,-0.0559,-0.0453,1000764,1,0001062993-22-002063
CHTR,"CHARTER COMMUNICATIONS, INC. /MO/",2022-02-01,2022-02-02,2022-02-03,2022-05-03,-0.2939,-0.0601,-0.2338,1627890,1,0001091667-22-000028
PYPL,"PayPal Holdings, Inc.",2022-02-03,2022-02-07,2022-02-08,2022-05-09,-0.3399,-0.0514,-0.2885,995842,1,0001633917-22-000029
INCY,INCYTE CORP,2022-02-10,2022-02-14,2022-02-15,2022-05-16,0.1174,-0.0554,0.1728,106952146,1,0001209191-22-009411
CTVA,"Corteva, Inc.",2022-02-11,2022-02-15,2022-02-16,2022-05-16,0.0863,-0.0703,0.1566,2556838,1,0001209191-22-009822
BA,BOEING CO,2022-02-14,2022-02-16,2022-02-17,2022-05-17,-0.4191,-0.0769,-0.3422,1044550,1,0001225208-22-002334
ALB,ALBEMARLE CORP,2022-02-18,2022-02-18,2022-02-22,2022-05-23,0.2718,-0.0741,0.3459,999983,1,0000915913-22-000023
ECL,ECOLAB INC.,2022-02-17,2022-02-18,2022-02-22,2022-05-23,-0.0901,-0.0741,-0.0161,896950,1,0001415889-22-001573
LH,LABORATORY CORP OF AMERICA HOLDINGS,2022-02-16,2022-02-18,2022-02-22,2022-05-23,-0.0501,-0.0741,0.0240,922815,1,0001127602-22-005820
UNH,UNITEDHEALTH GROUP INC,2022-02-22,2022-02-24,2022-02-25,2022-05-25,0.0949,-0.0543,0.1492,997826,1,0001209191-22-012784
MHK,MOHAWK INDUSTRIES INC,2022-02-24,2022-02-25,2022-02-28,2022-05-31,-0.0018,-0.0246,0.0227,1357632,1,0000851968-22-000028
APA,APA Corp,2022-02-25,2022-02-28,2022-03-01,2022-06-01,0.3272,-0.0274,0.3547,1316800,1,0001357400-22-000055
SHW,SHERWIN WILLIAMS CO,2022-02-25,2022-02-28,2022-03-01,2022-06-01,0.0353,-0.0274,0.0627,519100,1,0001209191-22-013441
BALL,BALL Corp,2022-02-28,2022-03-02,2022-03-03,2022-06-03,-0.2138,-0.0230,-0.1908,533460,1,0001062993-22-006468
TFC,TRUIST FINANCIAL CORP,2022-03-02,2022-03-03,2022-03-04,2022-06-06,-0.1467,-0.0323,-0.1144,598000,1,0001664272-22-000181
AES,AES CORP,2022-03-04,2022-03-07,2022-03-08,2022-06-08,0.0263,0.0197,0.0066,1001100,1,0001127602-22-008325
CZR,"Caesars Entertainment, Inc.",2022-03-08,2022-03-08,2022-03-09,2022-06-09,-0.3111,0.0100,-0.3211,713800,1,0001590895-22-000082
LIN,LINDE PLC,2022-03-08,2022-03-08,2022-03-09,2022-06-09,0.1492,0.0100,0.1392,1007325,1,0001062993-22-007055
EXPE,"Expedia Group, Inc.",2022-03-07,2022-03-09,2022-03-10,2022-06-10,-0.2964,-0.0358,-0.2606,1006740,1,0001225208-22-004415
EXR,Extra Space Storage Inc.,2022-03-07,2022-03-09,2022-03-10,2022-06-10,-0.1436,-0.0358,-0.1078,2107875,1,0001179110-22-002093
AZO,AUTOZONE INC,2022-03-17,2022-03-21,2022-03-22,2022-06-22,0.0436,-0.1431,0.1867,503667,1,0001225208-22-004923
F,FORD MOTOR CO,2022-03-24,2022-03-28,2022-03-29,2022-06-29,-0.3052,-0.1358,-0.1694,4499987,1,0001209191-22-021307
OXY,OCCIDENTAL PETROLEUM CORP /DE/,2022-03-28,2022-03-30,2022-03-31,2022-06-30,0.0229,-0.1482,0.1711,798102,1,0001567619-22-007721
BLK,BlackRock Inc.,2022-04-14,2022-04-18,2022-04-19,2022-07-19,-0.1010,-0.1200,0.0190,2063880,1,0001127602-22-012094
HAS,"HASBRO, INC.",2022-04-21,2022-04-22,2022-04-25,2022-07-25,-0.0695,-0.0697,0.0002,905014,1,0000046080-22-000064
SCHW,SCHWAB CHARLES CORP,2022-04-25,2022-04-25,2022-04-26,2022-07-26,-0.0881,-0.0699,-0.0182,2546114,1,0001225208-22-006081
DOC,"HashiCorp, Inc.",2022-04-22,2022-04-26,2022-04-27,2022-07-27,-0.2105,-0.0544,-0.1561,3010199,1,0001209191-22-025645
FCX,FREEPORT-MCMORAN INC,2022-04-25,2022-04-26,2022-04-27,2022-07-27,-0.3316,-0.0544,-0.2772,501225,1,0001209191-22-025662
LRCX,LAM RESEARCH CORP,2022-04-26,2022-04-27,2022-04-28,2022-07-28,-0.0049,-0.0374,0.0325,799168,1,0000707549-22-000069
WBD,"Warner Bros. Discovery, Inc.",2022-04-27,2022-04-27,2022-04-28,2022-07-28,-0.2114,-0.0374,-0.1740,1000398,1,0001437107-22-000142
CNC,CENTENE CORP,2022-04-28,2022-05-02,2022-05-03,2022-08-03,0.1535,-0.0118,0.1654,507494,1,0001071739-22-000212
GE,GENERAL ELECTRIC CO,2022-05-02,2022-05-02,2022-05-03,2022-08-03,-0.0239,-0.0118,-0.0121,4844301,1,0001062993-22-011309
GM,General Motors Co,2022-04-28,2022-05-02,2022-05-03,2022-08-03,-0.0643,-0.0118,-0.0525,1357650,1,0001467858-22-000080
FTV,Fortive Corp,2022-05-02,2022-05-03,2022-05-04,2022-08-04,0.0891,-0.0099,0.0990,1013493,1,0001659166-22-000104
ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",2022-05-02,2022-05-03,2022-05-04,2022-08-04,-0.0638,-0.0099,-0.0539,570348,1,0000109380-22-000147
FISV,FISERV INC,2022-05-02,2022-05-04,2022-05-05,2022-08-05,0.0276,-0.0393,0.0669,10683368,1,0001418812-22-000025
NEE,NEXTERA ENERGY INC,2022-05-03,2022-05-04,2022-05-05,2022-08-05,0.2157,-0.0393,0.2550,701950,1,0001062993-22-011526
ALGN,ALIGN TECHNOLOGY INC,2022-05-04,2022-05-05,2022-05-06,2022-08-08,0.0327,-0.0066,0.0393,1999816,1,0001209191-22-027428
BRO,"BROWN & BROWN, INC.",2022-05-04,2022-05-06,2022-05-09,2022-08-09,0.1264,0.0064,0.1200,589000,1,0001209191-22-027634
TFC,TRUIST FINANCIAL CORP,2022-05-04,2022-05-06,2022-05-09,2022-08-09,0.0344,0.0064,0.0280,996400,1,0001664272-22-000247
AON,Aon plc,2022-05-05,2022-05-09,2022-05-10,2022-08-10,0.0692,0.0301,0.0391,4012120,1,0001209191-22-027951
MOS,MOSAIC CO,2022-05-06,2022-05-09,2022-05-10,2022-08-10,-0.0732,0.0301,-0.1033,990444,1,0001243786-22-000083
